CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR
CERTIFIED-WITHDRAWN,GOOGLE INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,STAFF SOFTWARE ENGINEER,Y,179504.0,2016
CERTIFIED-WITHDRAWN,LINKEDIN CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,ASSOCIATE PRODUCT MANAGER,Y,120286.0,2016
CERTIFIED-WITHDRAWN,ERICSSON INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,101504.0,2016
CERTIFIED-WITHDRAWN,KLNTEK,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"IT RELEASE MANAGER, ENTERPRISE RELEASE MANAGEMENT",Y,90522.0,2016
CERTIFIED-WITHDRAWN,PEABODY INVESTMENTS CORP.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, BUSINESS APPLICATIONS DEVELOPMENT",Y,135741.0,2016
CERTIFIED-WITHDRAWN,APPLE INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING PROJECT MANAGER,Y,149885.0,2016
WITHDRAWN,"ENTERPRISE HOLDINGS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SENIOR",Y,96491.0,2016
CERTIFIED-WITHDRAWN,"INTEGRATED RESOURCES, INC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,86611.2,2016
WITHDRAWN,INTUIT INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"GROUP MANAGER, RESEARCH & ANALYSIS",Y,190258.0,2016
WITHDRAWN,"JOHNSON CONTROLS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER IT APPLICATIONS,Y,82139.0,2016
CERTIFIED-WITHDRAWN,"INTERACTIVE COMMUNICATIONS INTERNATIONAL, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER SOFTWARE SOLUTIONS,Y,106704.0,2016
WITHDRAWN,"KALLIDUS, INC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR-DIGITAL STORES,Y,141856.0,2016
WITHDRAWN,"A2Z DEVELOPMENT CENTER, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROGRAM MANAGER,Y,120286.0,2016
CERTIFIED-WITHDRAWN,SYMANTEC CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, DEVELOPMENT",Y,154530.0,2016
WITHDRAWN,PREMISE DATA CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER,Y,117666.0,2016
WITHDRAWN,PREMISE DATA CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,GROWTH MANAGER,Y,117666.0,2016
CERTIFIED-WITHDRAWN,INTEGRAL DEVELOPMENT CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, PERFORMANCE",Y,120286.0,2016
CERTIFIED-WITHDRAWN,SEARS HOLDINGS MANAGEMENT CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, ENGINEERING",Y,129511.0,2016
CERTIFIED-WITHDRAWN,SANTEN INCORPORATED,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, IT OPERATIONS",Y,182083.0,2016
CERTIFIED-WITHDRAWN,IGT,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE ENGINEERING MANAGER,Y,117666.0,2016
CERTIFIED-WITHDRAWN,SEMTECH CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF SYSTEMS OPERATIONS,Y,156000.0,2016
WITHDRAWN,DIRECTV LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SR MANAGER, SOFTWARE ENGINEERING",Y,113485.0,2016
CERTIFIED-WITHDRAWN,KLNTEK,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT PROJECT MANAGER,Y,90522.0,2016
CERTIFIED-WITHDRAWN,"CADREON, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, DATA MANAGEMENT SOLUTIONS (VP)",Y,141856.0,2016
DENIED,AIR WORLDWIDE CORP.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"VICE PRESIDENT, SOFTWARE DEVELOPMENT",Y,142854.0,2016
CERTIFIED-WITHDRAWN,"SILVER SPRING NETWORKS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL SERVICES ENGINEER,Y,117666.0,2016
CERTIFIED-WITHDRAWN,"CVS PHARMACY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR PRODUCT MANAGER-MOBILE,Y,135949.0,2016
CERTIFIED-WITHDRAWN,"WESTERN COMPUTER, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,AX PRACTICE MANAGER,Y,156000.0,2016
WITHDRAWN,A2Z DEVELOPMENT CENTER INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROGRAM MANAGER,Y,120286.0,2016
CERTIFIED-WITHDRAWN,"EXPEDIA, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PRODUCT MANAGER,Y,101776.0,2016
WITHDRAWN,AMAZON CORPORATE LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROGRAM MANAGER,Y,96720.0,2016
CERTIFIED-WITHDRAWN,"FIRST DATA TECHNOLOGIES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR IT,Y,104104.0,2016
CERTIFIED-WITHDRAWN,LOGICAL DESIGN SOLUTIONS,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,149157.0,2016
WITHDRAWN,CUMMINS INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOA TECHNICAL LEAD,Y,93683.0,2016
CERTIFIED-WITHDRAWN,DIVENSI INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,98155.0,2016
CERTIFIED-WITHDRAWN,"SAMSUNG TELECOMMUNICATIONS AMERICA, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR ENGINEERING,Y,183872.0,2016
CERTIFIED-WITHDRAWN,"ITG SOFTWARE SOLUTIONS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER SOFTWARE ENGINEERING II,Y,133723.0,2016
CERTIFIED-WITHDRAWN,"DEFINE MOBILITY, LP",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF IT MOBILITY SERVICES,Y,76877.0,2016
CERTIFIED-WITHDRAWN,"DEFINE MOBILITY, LP",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF IT MOBILITY SERVICES,Y,76877.0,2016
WITHDRAWN,AMAZON CORPORATE LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE DEVELOPMENT MANAGER,Y,98155.0,2016
CERTIFIED-WITHDRAWN,SHL US INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF WEB ARCHITECTURE,Y,150779.0,2016
CERTIFIED-WITHDRAWN,"SENTRANA, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGAGEMENT MANAGER,Y,150779.0,2016
WITHDRAWN,"APOLLO EDUCATION GROUP, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"IT MANAGER, QUALITY ASSURANCE",Y,121909.0,2016
CERTIFIED-WITHDRAWN,YAHOO! INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SOFTWARE DEV",Y,155638.0,2016
CERTIFIED-WITHDRAWN,ALPHA NET CONSULTING LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,FUNCTIONAL LEAD ORACLE APPLICATIONS,Y,134992.0,2016
CERTIFIED,"XEROX FEDERAL SOLUTIONS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SYSTEMS DEVELOPMENT SENIOR MANAGER,Y,91666.0,2016
WITHDRAWN,AMAZON CORPORATE LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROGRAM MANAGER,Y,124259.0,2016
WITHDRAWN,INTUIT INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER,Y,121909.0,2016
WITHDRAWN,"AKAMAI TECHNOLOGIES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROJECT MANAGER II,Y,103663.0,2016
CERTIFIED-WITHDRAWN,UNIVERSITY OF NOTRE DAME DU LAC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"ASSISTANT DIRECTOR, SOFTWARE DEVELOPMENT",Y,93808.0,2016
CERTIFIED-WITHDRAWN,CREDIT SUISSE SECURITIES (USA) LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,VICE PRESIDENT,Y,133723.0,2016
WITHDRAWN,AMAZON CORPORATE LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROGRAM MANAGER,Y,98155.0,2016
CERTIFIED-WITHDRAWN,"AARKI, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER,Y,121909.0,2016
WITHDRAWN,INTUIT INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR PRODUCT MANAGER,Y,147368.0,2016
CERTIFIED-WITHDRAWN,"CONCUR TECHNOLOGIES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, BUSINESS INTELLIGENCE",Y,124259.0,2016
CERTIFIED-WITHDRAWN,BANK OF AMERICA N.A.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,VP; APPS PROGRAMMER,Y,88439.0,2016
CERTIFIED-WITHDRAWN,"FACEBOOK, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER,Y,113732.0,2016
WITHDRAWN,"NETAPP, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, ENGINEERING SOFTWARE",Y,152901.0,2016
CERTIFIED-WITHDRAWN,"COLLECTIVE MEDIA, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SOFTWARE ENGINEERING & QUALITY ASSURANCE",Y,102981.0,2016
CERTIFIED-WITHDRAWN,"AKAMAI TECHNOLOGIES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRACTICE MANAGER,Y,125481.0,2016
CERTIFIED-WITHDRAWN,"EXPEDIA, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF TECHNOLOGY,Y,136697.0,2016
WITHDRAWN,AMAZON CORPORATE LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PRODUCT MANAGER,Y,124259.0,2016
CERTIFIED-WITHDRAWN,"MERCURY INSURANCE SERVICES, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SUPERVISOR, APPLICATIONS DEVELOPMENT",Y,127300.0,2016
CERTIFIED-WITHDRAWN,"TANGOME, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DATA INSIGHTS MANAGER,Y,152901.0,2016
CERTIFIED-WITHDRAWN,"FACEBOOK, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING MANAGER,Y,124259.0,2016
CERTIFIED-WITHDRAWN,"SG AMERICAS OPERATIONAL SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,GLOBAL HEAD OF DATA MANAGEMENT,Y,142501.0,2016
CERTIFIED-WITHDRAWN,EVERNOTE CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"VICE PRESIDENT, AUGMENTED INTELLIGENCE",Y,164403.0,2016
CERTIFIED-WITHDRAWN,INGENICO INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,QUALITY ASSURANCE MANAGER,Y,106500.0,2016
CERTIFIED-WITHDRAWN,"RIVERBED TECHNOLOGY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, ENGINEERING",Y,183872.0,2016
CERTIFIED-WITHDRAWN,GOOGLE INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROGRAM/PROJECT LEAD,Y,164939.0,2016
CERTIFIED-WITHDRAWN,WEST VIRGINIA UNIVERSITY,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MIDDLEWARE SPECIALIST (PROF TECH 5.38),Y,76149.0,2016
CERTIFIED-WITHDRAWN,"AUTHOR SOLUTIONS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PRODUCT MANAGER,N,44782.0,2016
WITHDRAWN,HNI CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROGRAM MANAGER SUPPLY CHAIN-PRODUCT DEVELOPMENT,Y,98197.0,2016
CERTIFIED-WITHDRAWN,KLNTEK,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT PROJECT MANAGER,Y,94432.0,2016
CERTIFIED-WITHDRAWN,"DROPBOX, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,STRATEGIC PARTNER DEVELOPMENT,Y,140005.0,2016
CERTIFIED-WITHDRAWN,"MICRON TECHNOLOGY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,IS PROJECT MANAGER,Y,73258.0,2016
CERTIFIED-WITHDRAWN,HITACHI DATA SYSTEMS CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFWARE DEVELOPMENT ENGINEER MANAGER,Y,124259.0,2016
CERTIFIED-WITHDRAWN,BANK OF AMERICA N.A.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,VP; SR LEAD CNSLT - TECH APP,Y,115856.0,2016
WITHDRAWN,"ENTERPRISE HOLDINGS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER,Y,98509.0,2016
CERTIFIED,STARBUCKS COFFEE COMPANY,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER APPLICATION DEVELOPMENT,Y,128294.0,2016
CERTIFIED-WITHDRAWN,"MICRON TECHNOLOGY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,BACKEND MANUFACTURING SERVICE MANAGER,Y,73258.0,2016
CERTIFIED-WITHDRAWN,"CITRIX SYSTEMS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, PRODUCT DEVELOPMENT",Y,121909.0,2016
CERTIFIED-WITHDRAWN,KLNTEK,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT PROJECT MANAGER,Y,94432.0,2016
CERTIFIED-WITHDRAWN,"CANARY CONNECT, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR INFORMATION SECURITY DIRECTOR,Y,164466.0,2016
WITHDRAWN,"IMATCHATIVE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR PRODUCT MANAGER,Y,140005.0,2016
CERTIFIED,MERKLE INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE ENGINEERING MANAGER,Y,117707.0,2016
CERTIFIED-WITHDRAWN,QLOGIC CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, IT",Y,127300.0,2016
CERTIFIED-WITHDRAWN,DELL MARKETING L.P.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PORTFOLIO MANAGER II,Y,89350.0,2016
CERTIFIED-WITHDRAWN,DELL MARKETING L.P.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE DEVELOPMENT MANAGER II,Y,103730.0,2016
CERTIFIED-WITHDRAWN,DELL MARKETING L.P.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE DEVELOPMENT MANAGER II,Y,115856.0,2016
WITHDRAWN,"AKAMAI TECHNOLOGIES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING MANAGER,Y,127470.0,2016
CERTIFIED-WITHDRAWN,"EXLSERVICE.COM, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR MANAGER - CLIENT DELIVERY,Y,100048.0,2016
CERTIFIED-WITHDRAWN,"REMIND101, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER OF GROWTH (COMPUTER & INFO SYSTEMS MANAGER),Y,115586.0,2016
CERTIFIED-WITHDRAWN,DELL MARKETING L.P.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SYSTEMS INTEGRATION SR. MANAGER,Y,118790.0,2016
CERTIFIED-WITHDRAWN,PAREXEL INTERNATIONAL,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SR. MANAGER, DATA OPERATION LEADS",Y,111426.0,2016
CERTIFIED-WITHDRAWN,AMERICAN SOLAR DIRECT INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFORMATION TECHNOLOGY DIRECTOR,Y,120890.0,2016
CERTIFIED-WITHDRAWN,"UTILITY DATA CONTRACTORS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,98176.0,2016
CERTIFIED-WITHDRAWN,"UTILITY DATA CONTRACTORS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,94640.0,2016
CERTIFIED-WITHDRAWN,"RIOT GAMES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR DEVELOPMENT MANAGER,Y,120890.0,2016
DENIED,LOTUS SOFT CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,CIS MANAGERS,N,0.0,2016
WITHDRAWN,CUMMINS INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT PROJECT MANAGER - SENIOR,Y,93683.0,2016
CERTIFIED-WITHDRAWN,IT PEOPLE CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT PROJECT MANAGER,Y,90459.0,2016
CERTIFIED-WITHDRAWN,PROSIS TECHNOLOGIES INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROJECT MANAGER,N,46571.0,2016
CERTIFIED-WITHDRAWN,URS TECHNOLOGIES SOLUTIONS LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER TELECOM SERVICES,Y,98696.0,2016
CERTIFIED-WITHDRAWN,KLNTEK,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT PROJECT MANAGER,Y,94432.0,2016
CERTIFIED-WITHDRAWN,TPG CONSULTING LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,120890.0,2016
CERTIFIED-WITHDRAWN,EMC CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, IT CLIENT SERVICES",Y,104666.0,2016
CERTIFIED-WITHDRAWN,"MGAGE, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR BUSINESS INTELLIGENCE,Y,94432.0,2016
CERTIFIED-WITHDRAWN,"STRATEGIC ALTERNATIVE FUNDS GROUP, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,CHIEF TECHNOLOGY OFFICER & VP OF ENGINEERING,Y,195208.0,2016
CERTIFIED-WITHDRAWN,"EPICOR RSG (US), INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, STRATEGIC INITIATIVES",Y,119226.0,2016
CERTIFIED-WITHDRAWN,"INTERACTIVE COMMUNICATIONS INTERNATIONAL, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR PROJECT MANAGER,Y,110510.0,2016
CERTIFIED-WITHDRAWN,"SAY MEDIA, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,VP OF PRODUCT DESIGN,Y,188822.0,2016
WITHDRAWN,"CITRIX SYSTEMS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,131248.0,2016
CERTIFIED,SEARS HOLDINGS MANAGEMENT CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR DIRECTOR, ENGINEERING",Y,149094.0,2016
CERTIFIED-WITHDRAWN,ARICENT TECHNOLOGIES (HOLDINGS) LTD.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR DIRECTOR,Y,93954.0,2016
CERTIFIED-WITHDRAWN,"POCKET GEMS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,VICE PRESIDENT OF PRODUCT MANAGEMENT,Y,164403.2,2016
CERTIFIED-WITHDRAWN,"BIOMARIN PHARMACEUTICAL, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, ORACLE PLANNING SOLUTIONS DELIVERY",Y,140005.0,2016
CERTIFIED-WITHDRAWN,LEVI STRAUSS & CO.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, IT PERFORMANCE",Y,140005.0,2016
CERTIFIED-WITHDRAWN,"VLOCITY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"ASSOCIATE DIRECTOR, SOLUTION ARCHITECTURE",Y,164403.0,2016
CERTIFIED-WITHDRAWN,CHART INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF APPLICATIONS DEVELOPMENT,Y,138549.0,2016
CERTIFIED-WITHDRAWN,"CENTRIC DIGITAL, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"TECHNICAL ARCHITECT, DIRECTOR",Y,133723.0,2016
CERTIFIED-WITHDRAWN,SYMANTEC CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, DEVELOPMENT",Y,120890.0,2016
CERTIFIED-WITHDRAWN,MOTOROLA MOBILITY LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,153383.0,2016
CERTIFIED-WITHDRAWN,"UNIVERSAL ELECTRONICS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,NETWORK MANAGER,Y,118643.0,2016
CERTIFIED,BLUECROSS BLUESHIELD OF TENNESSEE,COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENTERPRISE ARCHITECT - INTEGRATION,Y,124155.0,2016
CERTIFIED-WITHDRAWN,"MGAGE, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT AND QA ENGINEERING MANAGER,Y,120890.0,2016
CERTIFIED-WITHDRAWN,"NEW RELIC, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING MANAGER,Y,115294.0,2016
CERTIFIED-WITHDRAWN,JPMORGAN CHASE & CO.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,APPLICATIONS DEVELOPER LEAD,Y,106808.0,2016
CERTIFIED-WITHDRAWN,"EN POINTE TECHNOLOGIES SALES, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,MICROSOFT MANAGER,Y,173826.0,2016
CERTIFIED-WITHDRAWN,APPLE INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR ENGINEERING PROJECT MANAGER,Y,152901.0,2016
WITHDRAWN,"ARROW ELECTRONICS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, LOGISTICS/VALUE-ADD ENGINEERING II",Y,109242.0,2016
CERTIFIED-WITHDRAWN,"RIVERBED TECHNOLOGY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, ENGINEERING",Y,152901.0,2016
CERTIFIED-WITHDRAWN,"ADS ALLIANCE DATA SYSTEMS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, PLATFORM DELIVERY",Y,125115.0,2016
CERTIFIED-WITHDRAWN,BAXALTA US INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, CLINICAL SYSTEMS",Y,120120.0,2016
WITHDRAWN,"INOVALON, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, FINANCIAL & QUANTITATIVE ANALYTICS",Y,103251.0,2016
CERTIFIED-WITHDRAWN,HITACHI CONSULTING CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER,Y,76877.0,2016
CERTIFIED-WITHDRAWN,"FACEBOOK, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, ENGINEERING",Y,233533.0,2016
CERTIFIED-WITHDRAWN,RECRUITING MINDS INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT PROGRAM MANAGER,Y,77834.0,2016
CERTIFIED-WITHDRAWN,SONY MOBILE COMMUNICATIONS (USA) INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SYSTEMS ENGINEERING",Y,140005.0,2016
CERTIFIED-WITHDRAWN,"CADREON, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, PRODUCT MANAGEMENT (CONSOLE)",Y,164403.0,2016
CERTIFIED-WITHDRAWN,THE UNIVERSITY OF IOWA,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR DATABASE ARCHITECT,Y,80974.0,2016
CERTIFIED-WITHDRAWN,"STANDAV CORP. F/K/A CADATASOFT, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROJECT MANAGER,Y,93725.0,2016
CERTIFIED-WITHDRAWN,"RJT COMPUQUEST, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,92206.0,2016
CERTIFIED-WITHDRAWN,LINKEDIN CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SOFTWARE ENGINEERING",Y,152901.0,2016
CERTIFIED-WITHDRAWN,APPLE INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SW DEVELOP MGR,Y,124758.0,2016
CERTIFIED-WITHDRAWN,HITACHI CONSULTING CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SPECIALIZED SERVICES",Y,97198.0,2016
CERTIFIED-WITHDRAWN,HITACHI CONSULTING CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER,Y,103875.0,2016
CERTIFIED-WITHDRAWN,FEDERAL HOME LOAN MORTGAGE CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING DIRECTOR,Y,151400.0,2016
CERTIFIED-WITHDRAWN,"AKAMAI TECHNOLOGIES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING MANAGER,Y,184122.0,2016
WITHDRAWN,"APOLLO EDUCATION GROUP, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, IT SOFTWARE ENGINEERING",Y,111218.0,2016
WITHDRAWN,"CITRIX SYSTEMS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,CUSTOMER SUCCESS MANAGER,Y,129293.0,2016
CERTIFIED-WITHDRAWN,"TUNEIN, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"ENGINEERING MANAGER, ANDROID",Y,145725.0,2016
CERTIFIED-WITHDRAWN,"BMC SOFTWARE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER - IT,Y,107425.0,2016
CERTIFIED-WITHDRAWN,DB SERVICES NJ INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR,Y,200928.0,2016
CERTIFIED-WITHDRAWN,INSTART LOGIC INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING MANAGER,Y,154440.0,2016
